1c.data (written by ASE) 

648 	 atoms 
2  atom types
0.0               19.145464  xlo xhi
0.0               19.145464  ylo yhi
0.0               19.145464  zlo zhi


Atoms 

1 1 0 0 0.070000000000000007
2 2 18.605464000000001 0.54000000000000004 18.625464000000001
3 2 0.54000000000000004 18.605464000000001 18.625464000000001
4 1 3.1899999999999999 3.1299999999999999 0
5 2 3.73 3.7100000000000004 0.54000000000000004
6 2 2.6600000000000006 3.7100000000000004 18.605464000000001
7 1 3.2599999999999998 0 3.1899999999999999
8 2 2.6699999999999999 18.605464000000001 3.73
9 2 2.6699999999999999 0.54000000000000004 2.6600000000000006
10 1 0 3.1899999999999999 3.2599999999999998
11 2 18.605464000000001 3.73 2.6699999999999999
12 2 0.54000000000000004 2.6600000000000006 2.6699999999999999
13 1 1.6000000000000003 1.6000000000000003 1.6599999999999999
14 2 2.1299999999999999 2.1299999999999999 1.0700000000000001
15 2 1.0600000000000001 1.0600000000000001 1.0700000000000001
16 1 4.7199999999999998 4.79 1.6000000000000003
17 2 5.3099999999999996 4.25 2.1299999999999999
18 2 5.3099999999999996 5.3200000000000012 1.0600000000000001
19 1 4.79 1.6000000000000003 4.8499999999999996
20 2 5.3200000000000012 2.1299999999999999 4.2699999999999996
21 2 4.25 1.0600000000000001 4.2699999999999996
22 1 1.6000000000000003 4.8499999999999996 4.79
23 2 1.0600000000000001 4.2699999999999996 4.25
24 2 2.1299999999999999 4.2699999999999996 5.3200000000000012
25 1 6.3799999999999999 0.070000000000000007 0
26 2 5.8499999999999996 18.625464000000001 0.54000000000000004
27 2 6.9199999999999999 18.625464000000001 18.605464000000001
28 1 9.5700000000000003 3.1899999999999999 0.070000000000000007
29 2 9.0399999999999991 3.73 18.625464000000001
30 2 10.110001 2.6600000000000006 18.625464000000001
31 1 9.6399989999999995 0 3.1899999999999999
32 2 9.0499989999999997 18.605464000000001 3.73
33 2 9.0499989999999997 0.54000000000000004 2.6600000000000006
34 1 6.3200000000000003 3.1899999999999999 3.1899999999999999
35 2 6.9000000000000004 2.6600000000000006 2.6600000000000006
36 2 6.9000000000000004 3.73 3.73
37 1 7.9800000000000004 1.6000000000000003 1.6599999999999999
38 2 8.5099999999999998 2.1299999999999999 1.0700000000000001
39 2 7.4400000000000004 1.0600000000000001 1.0700000000000001
40 1 11.17 4.79 1.6599999999999999
41 2 10.629999000000002 4.25 1.0700000000000001
42 2 11.699999999999999 5.3200000000000012 1.0700000000000001
43 1 11.17 1.6000000000000003 4.8499999999999996
44 2 11.699999999999999 2.1299999999999999 4.2699999999999996
45 2 10.629999000000002 1.0600000000000001 4.2699999999999996
46 1 7.9800000000000004 4.7199999999999998 4.79
47 2 8.5099999999999998 5.3099999999999996 4.25
48 2 7.4400000000000004 5.3099999999999996 5.3200000000000012
49 1 12.76 0 19.075464
50 2 12.230000000000002 18.605464000000001 0.52000000000000002
51 2 13.300000000000001 0.54000000000000004 0.52000000000000002
52 1 15.950001 3.1899999999999999 0.070000000000000007
53 2 15.420000000000002 3.73 18.625464000000001
54 2 16.489999999999998 2.6600000000000006 18.625464000000001
55 1 15.950001 0 3.1299999999999999
56 2 16.489999999999998 0.54000000000000004 3.7100000000000004
57 2 15.420000000000002 18.605464000000001 3.7100000000000004
58 1 12.76 3.1899999999999999 3.2599999999999998
59 2 12.230000000000002 3.73 2.6699999999999999
60 2 13.300000000000001 2.6600000000000006 2.6699999999999999
61 1 14.289999999999999 1.6000000000000003 1.6000000000000003
